Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Robert Hassell III ","WSN","OF",999,254.037,-0.7766217243959428,-7.285762565704652,-8.415330262864348,-1.55605741166407,-5.171821947807355,-23.205593912436367,11.382452412293102,-10.823141500143267,"Robert Hassell III","27482",690987
"Tyler Heineman ","TOR","C",999,147.642,-1.8212158674467722,-9.460222604638071,-10.504768759080042,-2.5924363361223093,-5.757910933211012,-30.136554500498203,18.308897936884783,-10.827656563613422,"Tyler Heineman","13897",623168
"Javier Sanoja ","MIA","2B/3B/OF",999,239.751,1.2963904148694874,-7.434607979920438,-8.075718322661539,-0.9718465103227131,-5.520238989117811,-20.70602138715301,8.834582257873738,-10.871439129279274,"Javier Sanoja","28253",691594
"J.C. Escarra ","NYY","C",999,150.137,-1.9056577688536223,-9.161091935753067,-10.568612732980496,-2.876953693316902,-5.761856856063388,-30.274172986967475,18.308897936884783,-10.965275050082694,"J.C. Escarra","20084",641555
"Jimmy Crooks ","STL","C/DH",999,99.378,-0.36836318353616365,-9.66751547698947,-11.312171264903137,-3.016583244975428,-5.948478803738893,-30.313111974143087,18.308897936884783,-11.004214037258308,"Jimmy Crooks","31354",699625
"Sung-Mun Song ","SDP","3B",999,262.453,-2.1690103354169037,-6.929634668065204,-8.158882132231854,-1.7756403449611617,-4.641774596279065,-23.67494207695419,11.566005640439602,-11.108936436514586,"Sung-Mun Song","sa3012529",823550
"Tyler Locklear ","ARI","1B",999,222.611,-1.0400959949558835,-7.1954584346281,-8.42986406790598,-2.0149254807040995,-4.750046927080445,-23.430390905274507,11.255791750430232,-11.174599154844278,"Tyler Locklear","31396",682988
"Endy Rodríguez ","PIT","C/1B",999,93.109,-0.4220308039971153,-9.728122695805233,-11.43687153935984,-2.9856004083581102,-6.055707570943055,-30.628333018463355,18.308897936884783,-11.31943508157857,"Endy Rodriguez","25332",682848
"Korey Lee ","CHW","C/OF/DH",999,105.585,-1.1306747820094367,-9.689266482802061,-11.318890140257727,-2.7573616717517817,-5.81220935767372,-30.708402434494733,18.308897936884783,-11.39950449760995,"Korey Lee","25543",686676
"Daniel Susac ","SFG","C",999,90.026,-0.7478351445166442,-9.851100004611988,-11.478387483001622,-2.8788443624471984,-5.904444908643698,-30.86061190322115,18.308897936884783,-11.551713966336367,"Daniel Susac","sa3019997",691740
"César Salazar ","HOU","C/DH",999,146.331,-1.9844106433604087,-9.323525255812761,-10.739741956908214,-2.95589720936621,-5.931357834667181,-30.934932900114774,18.308897936884783,-11.626034963229992,"Cesar Salazar","21587",663967
"Austin Hedges ","CLE","C",999,141.867,-2.6173122870396894,-9.471226589361603,-10.847075578440618,-2.632545836822267,-5.477413960561203,-31.045574252225382,18.308897936884783,-11.736676315340597,"Austin Hedges","12976",595978
"Riley Adams ","WSN","C",999,98.953,-1.3266878907142596,-9.519147953449547,-11.473413646340164,-3.0628383101220233,-5.67241485580798,-31.054502656433982,18.308897936884783,-11.745604719549195,"Riley Adams","19864",656180
"Charlie Condon ","COL","1B",999,205.788,-0.5447115530556043,-7.307273489890342,-8.833421672105285,-2.6832564725924866,-4.676109230695039,-24.04477241833876,11.255791750430232,-11.788980667908527,"Charlie Condon","sa3025257",809707
"Rafael Flores Jr. ","PIT","C/1B",999,77.416,-0.45052435590076484,-9.947549673425463,-11.745759053815524,-3.028327783511854,-6.004586875354263,-31.176747742007866,18.308897936884783,-11.867849805123086,"Rafael Flores Jr.","31991",804668
"Andrew Knizner ","SEA","C",999,127.25,-1.6228208828216089,-9.497766079225581,-11.127529167852954,-3.0178993453257497,-5.990045451986109,-31.256060927211998,18.308897936884783,-11.947162990327216,"Andrew Knizner","19514",668800
"Ryan Mountcastle ","BAL","1B/DH",999,176.505,0.35701674273849726,-7.83250066567519,-9.2582011748339,-2.8812901062361207,-4.740653596568682,-24.355628800575392,11.255791750430232,-12.099837050145164,"Ryan Mountcastle","18373",663624
"Blaine Crim ","COL","1B/DH",999,186.697,0.14635191094422154,-7.431885756199574,-9.338624298896884,-2.969357320457491,-4.830375633724521,-24.42389109833425,11.255791750430232,-12.168099347904016,"Blaine Crim","25714",688760
"Everson Pereira ","CHW","OF",999,218.964,-2.059986098461857,-7.458360315265202,-8.655145191841823,-2.094299287465137,-4.294244419656761,-24.56203531269078,11.382452412293102,-12.17958290039768,"Everson Pereira","23695",677592
"Ben Williamson ","TBR","3B",999,221.953,0.009934149836035504,-8.065980129001533,-8.90688296393557,-1.970678912226249,-5.877401948094276,-24.81100980342159,11.566005640439602,-12.245004162981989,"Ben Williamson","33197",810938
"Edmundo Sosa ","PHI","2B/3B",999,221.977,-0.25662215753084267,-7.003302229988274,-8.303120463807762,-2.2364124207414844,-4.325259358665816,-22.124716630734184,8.834582257873738,-12.290134372860441,"Edmundo Sosa","17022",624641
"Jeferson Quero ","MIL","C",999,58.882,-0.18174746928117766,-10.162839909882756,-12.122565933092696,-2.979422416622478,-6.158985017482122,-31.605560746361228,18.308897936884783,-12.296662809476446,"Jeferson Quero","sa3015407",691620
"Justyn-Henry Malloy ","TBR","OF/DH",999,207.387,-0.969205337580161,-7.4862055634840186,-8.83599379024621,-2.7706797247139456,-4.712140158196585,-24.774224574220916,11.382452412293102,-12.391772161927816,"Justyn-Henry Malloy","29606",669234
"Triston Casas ","BOS","1B",693.5900268554688,194.338,-1.0598223781320155,-7.1252847989642945,-9.125751565382732,-3.0873201808230895,-4.276401442402631,-24.674580365704763,11.255791750430232,-12.418788615274531,"Triston Casas","22514",671213
"Dominic Keegan ","TBR","C",999,66.259,-0.4519958903646719,-10.10829341294857,-12.004744581375968,-3.1214020592068583,-6.089340327365395,-31.775776271261464,18.308897936884783,-12.466878334376679,"Dominic Keegan","sa3020194",681371
"Jeremiah Jackson ","BAL","OF",999,197.327,-1.0378300954735975,-7.865846851130299,-9.035861917892694,-2.0801178489458776,-4.8571564147990465,-24.876813128241515,11.382452412293102,-12.494360715948414,"Jeremiah Jackson","22239",669236
"Alex Verdugo ",,"OF",999,205.536,-0.043968658777360455,-7.692790040825409,-9.070939687490037,-2.818096617922726,-5.261149660539339,-24.88694466555487,11.382452412293102,-12.504492253261771,"Alex Verdugo","17027",657077
"James Outman ","MIN","OF",999,226.574,-3.3226929475055957,-7.512336313972379,-8.328321651536717,-1.7505880712363422,-4.286664267197707,-25.20060325144874,11.382452412293102,-12.818150839155638,"James Outman","24770",681546
"Blake Perkins ","MIL","OF",999,228.262,-2.3365196148851535,-8.08119503832512,-8.562962295267026,-0.8550524748719824,-5.3701823929880375,-25.20591181633732,11.382452412293102,-12.82345940404422,"Blake Perkins","19921",663368
"Wilmer Flores ",,"1B/DH",999,240.783,-2.160765881889545,-6.882059222805474,-8.710026328935065,-3.0453982436250566,-4.28429913235574,-25.082548809610877,11.255791750430232,-12.826757059180647,"Wilmer Flores","5827",527038
"Chris Taylor ","LAA","OF",999,214.981,-2.211589247384886,-7.863929120001004,-8.605071889199204,-1.6921171394243104,-4.840641218303544,-25.21334861431295,11.382452412293102,-12.830896202019847,"Chris Taylor","13757",621035
"Masataka Yoshida ","BOS","DH",999,208.151,1.0041042327363792,-7.289471737560452,-8.768798074135189,-2.635618915636644,-5.009201678772465,-22.69898617336837,8.834582257873738,-12.86440391549463,"Masataka Yoshida","31837",807799
"Anthony Santander ","TOR","OF/DH",264.7699890136719,168.331,-1.4126829761569042,-7.541720746766104,-9.425685312688417,-3.024513937073796,-3.974336433532134,-25.37893940621736,11.382452412293102,-12.996486993924258,"Anthony Santander","14551",623993
"Isiah Kiner-Falefa ","BOS","3B/SS",999,212.864,0.06803993394374096,-8.431413584006648,-9.021469196407729,-1.2776351265354131,-6.016934108144888,-24.67941208115094,10.666948205634506,-13.012463875516431,"Isiah Kiner-Falefa","16512",643396
"Andy Ibáñez ","ATH","3B",999,185.961,-0.5408801634834799,-8.161871555276184,-9.34649382975261,-2.3978723505002604,-5.132184632048941,-25.57930253106148,11.566005640439602,-13.013296890621877,"Andy Ibanez","18819",628451
"Jorge Mateo ","ATL","2B/3B/SS/OF/DH",999,158.522,-1.3290341669883527,-9.334610566361228,-9.093613464075245,0.6188251868317063,-5.575227116056742,-24.713660126649863,10.666948205634506,-13.046711921015355,"Jorge Mateo","17273",622761
"Jesus Rodriguez ","SFG","C/3B",999,38.093,0.13218596142309666,-10.767866549859944,-12.417936909917941,-2.9199579586921964,-6.473741846578477,-32.44731730362546,18.308897936884783,-13.138419366740678,"Jesus Rodriguez","sa3008916",683679
"Angel Martínez ","CLE","2B/OF",999,274.982,-1.805655167436367,-7.001015042616361,-7.85726454351606,-1.7303159106533297,-4.650422460444868,-23.044673124666986,8.834582257873738,-13.210090866793248,"Angel Martinez","26540",682657
"Miguel Rojas ","LAD","2B/3B/SS",999,210.851,-0.49207554929173425,-7.953126830273658,-8.706178595571378,-2.2595023042256472,-5.520543052372597,-24.931426331735015,10.666948205634506,-13.264478126100508,"Miguel Rojas","7802",500743
"Ryan Ritter ","COL","2B/SS",999,209.163,-0.42235102070467934,-8.152122845211771,-8.819090147903342,-2.0711870428127312,-5.515986486737048,-24.98073754336957,10.666948205634506,-13.313789337735063,"Ryan Ritter","31500",690022
"Luke Maile ","KCR","C",999,58.84,-0.7124884395165432,-10.489452214515811,-12.162164422941572,-2.9892511926275893,-6.304726894337166,-32.65808316393868,18.308897936884783,-13.3491852270539,"Luke Maile","13355",571912
"Santiago Espinal ","CIN","3B",999,193.569,-0.10471046244719091,-8.4149331734232,-9.388747805298626,-2.348359834752581,-5.695640385798761,-25.952391661720362,11.566005640439602,-13.386386021280757,"Santiago Espinal","19997",669289
"David Hamilton ","MIL","2B",733,196.881,-2.5187295802440337,-8.693723458089785,-8.510826241090676,1.6704943689604994,-5.190964783300186,-23.24374969376418,8.834582257873738,-13.40916743589044,"David Hamilton","27531",666152
"Jon Berti ",,"3B",999,175.249,-0.5400657178696495,-9.295139621024669,-9.370595298641145,-0.6035193867037105,-6.168598765444066,-25.97791878968324,11.566005640439602,-13.41191314924364,"Jon Berti","12037",542932
"Alex Jackson ","MIN","C",999,51.985,-0.8573849744967754,-10.407434795415298,-12.287487388914299,-3.098630968418779,-6.091973161250152,-32.7429112884953,18.308897936884783,-13.434013351610517,"Alex Jackson","17276",656577
"Ramón Urías ",,"2B/3B",999,228.471,-0.851949081488678,-6.979570997152976,-8.391171994102349,-2.7155608470628536,-4.373297456756724,-23.311550376563577,8.834582257873738,-13.476968118689838,"Ramon Urias","18795",602104
"Luis Matos ","SFG","OF",999,151.112,-0.1341065416351169,-8.447736212750103,-9.869381005534507,-2.4401569601426294,-5.037704727369704,-25.929085447432062,11.382452412293102,-13.546633035138958,"Luis Matos","26467",682641
"Drew Gilbert ","SFG","OF",999,221.983,-1.8897882499648884,-7.842488970385519,-8.77247247627211,-2.339947290036452,-5.090741605888495,-25.93543859254747,11.382452412293102,-13.55298618025437,"Drew Gilbert","31545",687551
"Luis Campusano ","SDP","DH",999,298.264,-2.1238261024602787,-6.207625942220001,-7.712841154287901,-3.0934431998555243,-4.288614298066106,-23.42635069688981,8.834582257873738,-13.59176843901607,"Luis Campusano","22217",669134
"Justin Turner ",,"1B",999,203.783,-0.7697880409893723,-7.686223589188178,-9.346000953431263,-2.8935325762206876,-5.157334867831908,-25.852880027661406,11.255791750430232,-13.597088277231176,"Justin Turner","5235",457759
"Adrian Del Castillo ","ARI","DH",999,247.211,-1.8180012890580273,-6.263143073426036,-8.2907406565482,-3.0033294264463146,-4.156826172938889,-23.53204061841747,8.834582257873738,-13.697458360543731,"Adrian Del Castillo","29554",680728
"Mickey Gasper ","BOS","C/1B/2B/OF/DH",999,35.535,-0.22792780710861033,-10.767120454405141,-12.552187808259509,-3.0697993741513208,-6.416665638696245,-33.03370108262083,18.308897936884783,-13.72480314573605,"Mickey Gasper","24759",681508
"Nathan Church ","STL","OF",999,192.339,-0.36297945596603054,-8.501328795093016,-9.529010512182854,-1.9443624775366688,-5.777503126466391,-26.11518436724496,11.382452412293102,-13.732731954951861,"Nathan Church","31357",701675
"Jahmai Jones ","DET","OF/DH",999,141.049,-0.3264863709533757,-8.771195802469228,-9.824429952125945,-2.2309923899232826,-5.090944693518896,-26.244049208990727,11.382452412293102,-13.861596796697626,"Jahmai Jones","18872",663330
"Max Kepler ",,"OF",999,157.621,-0.7280006483379574,-7.995557483726049,-9.825805241965364,-2.9946522775685183,-4.708679876148639,-26.252695527746525,11.382452412293102,-13.870243115453425,"Max Kepler","12144",596146
"David Fry ","CLE","DH",999,232.382,-1.889999646777465,-6.8299964100717085,-8.47366996257535,-2.5782555087603813,-4.0147184039353485,-23.786639932120252,8.834582257873738,-13.952057674246513,"David Fry","24934",681807
"Alex Call ","LAD","OF",999,175.045,-0.8528987488344855,-8.665694131057643,-9.153418600521617,-2.2341527923351854,-5.488506262772371,-26.394670535521307,11.382452412293102,-14.012218123228205,"Alex Call","19296",669743
"Willie MacIver ","TEX","C",999,32.565,-0.3904615652974618,-10.900810168069086,-12.62503085178968,-2.9854503692332544,-6.465708683701651,-33.36746163809113,18.308897936884783,-14.058563701206348,"Willie MacIver","24641",680862
"Eduardo Valencia ","DET","C/1B",999,21.713,-0.04790744077991167,-10.952219574062696,-12.79993708407735,-3.121609792033178,-6.445799419680385,-33.36747331063352,18.308897936884783,-14.05857537374874,"Eduardo Valencia","sa3006622",680664
"Alan Roden ","MIN","OF",999,184.943,-0.2638956361636985,-8.690121909032255,-9.387501872590384,-2.254963490378445,-5.8794225969636535,-26.475905505128438,11.382452412293102,-14.093453092835338,"Alan Roden","31564",702176
"Darell Hernaiz ","ATH","3B/SS",999,180.562,0.33130824935741854,-8.715348173499583,-9.433961237477511,-2.1128576190892114,-5.862641974188611,-25.793500754897497,10.666948205634506,-14.12655254926299,"Darell Hernaiz","26224",687231
"Abimelec Ortiz ","WSN","1B",999,202.007,-2.007182473710164,-7.366840030335534,-9.585672966598086,-2.8484886451527474,-4.594875477256813,-26.403059593053342,11.255791750430232,-14.14726784262311,"Abimelec Ortiz","sa3016926",694673
"Austin Barnes ","NYM","C/1B",999,39.775,-0.5393722621409602,-10.881061100514902,-12.564318566396471,-3.0191300723894403,-6.506585659911438,-33.5104676613532,18.308897936884783,-14.201569724468424,"Austin Barnes","12158",605131
"Drew Romo ","CHW","C",999,30.398,-0.3694878788967378,-10.909774108271929,-12.723056165026435,-3.0672135495070014,-6.458191925103247,-33.527723626805354,18.308897936884783,-14.21882568992057,"Drew Romo","27763",691011
"Ronny Mauricio ","NYM","3B",999,153.509,-1.0363592504313104,-8.667612186840932,-9.992071663822976,-1.873348008853498,-5.217979171968753,-26.78737028191747,11.566005640439602,-14.221364641477868,"Ronny Mauricio","23698",677595
"José Fermín ","STL","2B/3B/OF/DH",999,227.65,-0.650157617596766,-8.179625258815296,-8.501076084747096,-1.1552126915669088,-5.586273313641982,-24.07234496636805,8.834582257873738,-14.23776270849431,"Jose Fermin","21746",665877
"Johnathan Rodríguez ","CLE","OF",999,190.779,-1.012885035252657,-8.073842274719858,-9.575116252051318,-2.848800425267834,-5.164180755421017,-26.674824742712683,11.382452412293102,-14.292372330419584,"Johnathan Rodriguez","22530",671286
"Shane McGuire ","ATH","C/1B",999,25.981,-0.2676358007871287,-11.010560383362018,-12.741049357200122,-3.0699541048074557,-6.522591848755346,-33.61179149491207,18.308897936884783,-14.30289355802729,"Shane McGuire","sa3017284",676063
"Garrett Stubbs ","PHI","C/DH",999,29.639,-0.38933583589929815,-10.999502506075855,-12.698677292884918,-2.995406949021489,-6.54238684554572,-33.625309429427276,18.308897936884783,-14.316411492542498,"Garrett Stubbs","18067",596117
"Chadwick Tromp ","ATL","C",999,34.97,-0.5199532217231443,-10.825665633392275,-12.681695138458892,-3.143089279600348,-6.4593338262960796,-33.62973709947074,18.308897936884783,-14.32083916258596,"Chadwick Tromp","16953",644433
"Adam Frazier ",,"2B/OF",999,285.662,-1.614362905305443,-7.385276156565315,-7.835503962315834,-1.7566731850328194,-5.568737321766817,-24.160553530986228,8.834582257873738,-14.325971273112488,"Adam Frazier","15223",624428
"Ben Rortvedt ","LAD","C",999,32.958,-0.532207107491737,-10.89209446642469,-12.619623641254963,-3.1217383912195915,-6.470759839146928,-33.636423445537915,18.308897936884783,-14.327525508653132,"Ben Rortvedt","20287",666163
"Jorge Alfaro ","KCR","C",999,19.398,-0.190812085533208,-11.029652959963126,-12.872171292512242,-3.0802293357369503,-6.505104396609591,-33.67797007035512,18.308897936884783,-14.36907213347034,"Jorge Alfaro","12180",595751
"Myles Straw ","TOR","OF",999,169.422,-0.6995054564589627,-9.35690536761001,-9.586476226744105,-1.132058313009069,-6.048266706403171,-26.82321207022532,11.382452412293102,-14.44075965793222,"Myles Straw","17620",664702
"Ryan Waldschmidt ","ARI","OF",999,141.928,-0.2056953162738253,-8.869395193971265,-10.043515858895455,-2.075099600147417,-5.634952736819937,-26.828658706107902,11.382452412293102,-14.446206293814797,"Ryan Waldschmidt","sa3025261",814439
"Brandon Valenzuela ","TOR","C",999,19.082,-0.2323577860184839,-11.0543035926122,-12.878832680898123,-3.1076691854529166,-6.5079957167289635,-33.78115896171069,18.308897936884783,-14.472261024825904,"Brandon Valenzuela","sa3005729",678218
"Eric Haase ","SFG","C",999,17.013,-0.20595995689993413,-11.089658371732549,-12.908404389858383,-3.1165952506229404,-6.500832210475682,-33.82145017958949,18.308897936884783,-14.512552242704704,"Eric Haase","14111",606992
"Blake Sabol ","TBR","C",999,14.885,-0.17601728392160274,-11.109829367730766,-12.940532047318166,-3.091990505841638,-6.519247305146648,-33.83761650995883,18.308897936884783,-14.528718573074043,"Blake Sabol","25805",666165
"Tomás Nido ","DET","C",999,19.389,-0.18597514376109972,-11.09430421093631,-12.915221863380415,-3.1254770091333404,-6.530530519470806,-33.851508746681965,18.308897936884783,-14.542610809797186,"Tomas Nido","13755",621512
"Sebastián Rivero ","LAA","C",999,23.852,-0.3680800726962738,-11.0206331792737,-12.88056324478479,-3.113133821768702,-6.508235736762174,-33.890646055285636,18.308897936884783,-14.581748118400853,"Sebastian Rivero","21735",665861
"Brett Sullivan ","COL","C",999,15.375,-0.1295474125057435,-11.121500638152604,-12.959718884252062,-3.1026602028781123,-6.583600799492359,-33.897027937280875,18.308897936884783,-14.588130000396093,"Brett Sullivan","18217",664954
"Jhonny Pereda ","SEA","C",999,23.063,-0.2747061486896296,-11.051250242110623,-12.860958928780937,-3.1439033285269335,-6.569282776576151,-33.90010142468427,18.308897936884783,-14.591203487799486,"Jhonny Pereda","19802",640902
"Jose Iglesias ",,"2B/3B/SS",999,184.308,0.40110863495749177,-8.597929914993648,-9.567564434036191,-2.4830568973664127,-6.052804887007434,-26.300247498446193,10.666948205634506,-14.633299292811685,"Jose Iglesias","10231",578428
"Rodolfo Durán ","SDP","C",999,13.621,-0.13661076998748087,-11.145001813052996,-12.987215519770553,-3.12400146862039,-6.551587224545329,-33.94441679597675,18.308897936884783,-14.635518859091965,"Rodolfo Duran","sa877500",660710
"Jacob Melton ","TBR","OF",713.0900268554688,146.738,-1.4718803847192796,-9.090641370234293,-9.969158228416829,-0.9964302780273763,-5.493701312540905,-27.021811573938685,11.382452412293102,-14.639359161645581,"Jacob Melton","31661",689200
"Matt Thaiss ","BOS","C",999,13.234,-0.14692487930751866,-11.158619120374034,-12.97618949626929,-3.1218830153107398,-6.560098986719015,-33.9637154979806,18.308897936884783,-14.654817561095815,"Matt Thaiss","19318",642136
"Jason Delay ","BOS","C",999,16.918,-0.1781392983162872,-11.128292825768476,-12.962867589818169,-3.123442704548756,-6.590074415563524,-33.98281683401521,18.308897936884783,-14.673918897130426,"Jason Delay","19806",641511
"Blake Hunt ","SDP","C",999,14.829,-0.20345034083926522,-11.129253314603083,-12.972853923700121,-3.1327646906947746,-6.547616382467319,-33.98593865230457,18.308897936884783,-14.677040715419782,"Blake Hunt","sa3004153",675448
"Sandy León ","ATL","C",999,23.968,-0.5248244208842139,-11.01183797798307,-12.849072249777647,-3.1306231785538254,-6.478805380466453,-33.99516320766521,18.308897936884783,-14.686265270780423,"Sandy Leon","5273",506702
"Jose Herrera ","TEX","C",999,26.8,-0.4353523996816579,-11.11961636667533,-12.802158188161537,-3.1069814357277328,-6.561385380864713,-34.02549377111097,18.308897936884783,-14.71659583422619,"Jose Herrera","17040",645444
"Hayden Senger ","NYM","C",999,17.614,-0.27556118173115857,-11.131723972062087,-12.947299866757268,-3.1220357597055477,-6.565411733155847,-34.042032513411904,18.308897936884783,-14.73313457652712,"Hayden Senger","21489",663584
"Collin Price ","HOU","C/1B",999,10.233,-0.17730475850894056,-11.194115529798284,-13.044051671863343,-3.123369808308674,-6.555125226979408,-34.09396699545865,18.308897936884783,-14.78506905857387,"Collin Price","sa3019935",805672
"Sam Huff ","BAL","C",999,13.643,-0.23887163573260792,-11.152753373505378,-13.014655378318755,-3.147645814361712,-6.546901415792471,-34.10082761771092,18.308897936884783,-14.791929680826138,"Sam Huff","22209",669087
"Eliezer Alfonzo ","LAD","C",999,8.481,-0.029763959165962865,-11.242254858459944,-13.082338496892351,-3.1324305921025832,-6.624284370144651,-34.11107227676549,18.308897936884783,-14.80217433988071,"Eliezer Alfonzo","sa3003262",672613
"Maverick Handley ","BAL","C",999,11.335,-0.16204884921062437,-11.229122350857532,-13.020204611440308,-3.0992539354668356,-6.601461573294437,-34.112091320269734,18.308897936884783,-14.803193383384945,"Maverick Handley","26106",668974
"Matthew Wood ","MIL","C",999,6.913,-0.06542834671431735,-11.257933525865317,-13.112554426352931,-3.134349551975378,-6.623509548118902,-34.19377539902684,18.308897936884783,-14.884877462142065,"Matthew Wood","sa3019924",687783
"Nick Raposo ","SEA","C",999,6.634,-0.09161441000172284,-11.272276627621231,-13.1210593485351,-3.1381169257403294,-6.621991631436519,-34.245058943334904,18.308897936884783,-14.936161006450124,"Nick Raposo","sa3015018",695596
"Dom Nuñez ","CLE","C",999,9.351,-0.21641478088511792,-11.238704239497366,-13.081866073106085,-3.13804970180423,-6.587280763386308,-34.26231555867911,18.308897936884783,-14.953417621794324,"Dom Nunez","15055",624513
"Daniel Schneemann ","CLE","2B/3B/OF",999,220.984,-1.9687268207157846,-7.734428213883929,-8.566978595997123,-1.8822795339952694,-4.728157619540363,-24.880570784132466,8.834582257873738,-15.045988526258729,"Daniel Schneemann","25180",682177
"Brett Harris ","ATH","3B",999,165.524,-1.1046931335328365,-8.900377736039404,-9.866373910298085,-2.4856923515810845,-5.544250164662005,-27.901387296113413,11.566005640439602,-15.335381655673814,"Brett Harris","29788",695391
"Bryce Teodosio ","LAA","OF",999,211.03,-3.024018509809056,-9.027605739560206,-9.255302915484052,-0.7029858894949198,-5.719043353663265,-27.728956408011502,11.382452412293102,-15.3465039957184,"Bryce Teodosio","29524",669326
"Carlos Cortes ","ATH","OF",999,151.185,-0.9746720179887813,-8.520140545991257,-10.167252734208052,-2.983076598207711,-5.138346904920533,-27.783488801316334,11.382452412293102,-15.401036389023233,"Carlos Cortes","21842",666126
"Derek Hill ","CHW","OF",999,128.235,-0.6099161953345091,-9.395842906438116,-10.384139752972914,-1.929317797262039,-5.5061568668514225,-27.825373518859,11.382452412293102,-15.442921106565901,"Derek Hill","16947",656537
"Oswaldo Cabrera ","NYY","3B",999,188.134,-1.900126579131802,-8.688816313004413,-9.686954836451008,-2.2307388674820507,-5.545749782556346,-28.05238637862562,11.566005640439602,-15.486380738186014,"Oswaldo Cabrera","21707",665828
"Zac Veen ","COL","OF",999,116.153,-0.39514582095560136,-9.42464977978051,-10.603591377637375,-1.8109104502581683,-5.810027667294066,-28.04432509592572,11.382452412293102,-15.661872683632616,"Zac Veen","27770",691728
"Eli White ","ATL","OF",999,108.515,-0.3604836733889036,-9.558672791348739,-10.559923268467504,-1.95874200293216,-5.685237542553468,-28.123059278690775,11.382452412293102,-15.740606866397673,"Eli White","19346",642201
"Mark Canha ",,"OF",999,143.488,-0.674740075626621,-9.04936762128152,-10.148993590368777,-2.658991477361789,-5.6792027879342175,-28.211295552572917,11.382452412293102,-15.828843140279822,"Mark Canha","11445",592192
"Eric Wagaman ","MIN","1B/OF",999,118.612,-0.13275849811429008,-9.065580029994775,-10.732900686987577,-2.8303469430765236,-5.496361906605357,-28.257948064778528,11.382452412293102,-15.875495652485423,"Eric Wagaman","23395",676572
"Warming Bernabel ","WSN","1B",999,107.675,0.7022924834478159,-9.23150971121867,-10.939853591108998,-2.7535316566072647,-5.920075350874067,-28.14267782636119,11.255791750430232,-15.88688607593096,"Warming Bernabel","26536",682653
"Bryce Johnson ","SDP","OF",999,186.108,-1.8817616691235497,-9.497713485278917,-9.62504187502293,-1.162986469020443,-6.153656239947367,-28.321159738393202,11.382452412293102,-15.9387073261001,"Bryce Johnson","20002",669369
"Jorge Barrosa ","ARI","OF",999,162.877,-1.263448259189449,-9.001823667458991,-10.033235081798484,-2.0718596034807084,-5.954907071080838,-28.325273683008472,11.382452412293102,-15.942821270715367,"Jorge Barrosa","23968",678489
"LaMonte Wade Jr. ","CHW","1B/OF",999,153.746,-1.3920965434862511,-8.79460838741162,-10.105694863601823,-2.9472212378650373,-5.180512669794441,-28.420133702159177,11.382452412293102,-16.037681289866075,"LaMonte Wade Jr.","18126",664774
"Zack Gelof ","ATH","2B",999,159.477,-1.5394790288206084,-8.608756800964677,-9.4590953647107,-1.467898757520795,-4.848875114877403,-25.924105066894185,8.834582257873738,-16.089522809020444,"Zack Gelof","29766",680869
"Nolan Jones ","CLE","OF",999,132.222,-1.0047152516719593,-9.220710907817928,-10.385367179915932,-2.317220434007134,-5.5482830207086895,-28.47629679412164,11.382452412293102,-16.093844381828543,"Nolan Jones","20529",666134
"Adael Amador ","COL","2B",999,158.773,-0.23815621999164274,-8.797812397656248,-9.683011092978628,-1.6022672331929273,-5.646228483493416,-25.967475427312863,8.834582257873738,-16.132893169439125,"Adael Amador","27962",691182
"Jerar Encarnacion ","SFG","1B/OF",999,143.119,-1.3175617125839028,-8.767004844089666,-10.38834679134261,-2.855552239811993,-5.210328563848951,-28.53879415167712,11.382452412293102,-16.15634173938402,"Jerar Encarnacion","21871",666464
"Hyeseong Kim ","LAD","2B",999,166.198,-0.44674486303449373,-8.97962220423284,-9.389350616858938,-1.257828883541506,-5.977141108103856,-26.050687675771634,8.834582257873738,-16.216105417897893,"Hyeseong Kim","35322",808975
"Esteury Ruiz ","MIA","OF",999,89.863,-0.4451996768303958,-10.234326852106706,-11.006762376246328,-0.904569017067963,-6.125536314297965,-28.71639423654936,11.382452412293102,-16.333941824256257,"Esteury Ruiz","21780",665923
"Walker Jenkins ","MIN","OF",999,110.12,-0.1449414679579913,-9.527783424976233,-10.773130938009693,-2.4703094496491778,-5.845805587543831,-28.761970868136927,11.382452412293102,-16.37951845584383,"Walker Jenkins","sa3022894",805805
"Nick Loftin ","KCR","OF",999,134.654,-0.6301041054542178,-9.12851664120138,-10.545470449051908,-2.6469304312285664,-5.831424840420431,-28.7824464673565,11.382452412293102,-16.3999940550634,"Nick Loftin","27630",679845
"Michael Helman ","TEX","OF",999,149.696,-2.0696106403517947,-9.066690671300568,-10.309928519587507,-2.043303241221159,-5.419216448403089,-28.908749520864113,11.382452412293102,-16.526297108571015,"Michael Helman","24605",680737
"Travis Bazzana ","CLE","2B",999,214.08,-2.2704887497536492,-7.979894876547831,-8.940110157010379,-2.1959136847222944,-5.00005088456751,-26.386458352601668,8.834582257873738,-16.551876094727927,"Travis Bazzana","sa3025129",683953
"Cody Freeman ","TEX","2B",999,199.966,-1.0513339087017923,-8.146052464873941,-9.473817891912551,-2.351076896446208,-5.416908700833183,-26.439189862767677,8.834582257873738,-16.604607604893936,"Cody Freeman","25629",683227
